respondent_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
975,2.594502,2.450479,2.514215,2.443112,2.531771,2.494847,2.480177,2.623388,2.615306,2.543413,2.470877,2.384458,2.515550,2.565989,2.528100,2.612471,2.520947,2.479902,2.667002,2.600104,2.451385,2.448558,2.335269,2.356087,2.364301,2.634951,2.552154,2.492667,2.394214,2.387780,2.461988,2.503237,2.630128,2.454954,2.453380,2.540139,2.508615,2.401363,2.514369,2.477849
976,2.524665,2.602412,2.572395,2.530262,2.563704,2.602029,2.531208,2.669362,2.541340,2.363869,2.586772,2.646241,2.301776,2.409410,2.520466,2.489117,2.566688,2.638772,2.392536,2.372068,2.517728,2.502555,2.540081,2.452161,2.579865,2.240220,2.382522,2.496649,2.531176,2.476402,2.648207,2.482646,2.407683,2.383303,2.299453,2.626286,2.420506,2.508786,2.551168,2.527511
977,2.412962,2.372310,2.459409,2.438574,2.518663,2.313347,2.658411,2.423355,2.441385,2.475052,2.552167,2.452433,2.520165,2.660563,2.650296,2.452612,2.563708,2.408565,2.555680,2.614061,2.497786,2.530448,2.536496,2.507771,2.442024,2.602485,2.501338,2.586808,2.470539,2.497883,2.353471,2.422842,2.558312,2.417690,2.577646,2.556543,2.525280,2.422813,2.603101,2.445008
978,2.429064,2.547568,2.534291,2.406788,2.581150,2.565310,2.562749,2.537953,2.429922,2.458561,2.332124,2.646411,2.390891,2.693101,2.501706,2.608163,2.561610,2.557262,2.554039,2.502687,2.440061,2.417729,2.555497,2.535804,2.306084,2.571120,2.380682,2.470644,2.432959,2.450842,2.553918,2.438551,2.447690,2.492039,2.494924,2.387150,2.603274,2.611826,2.556142,2.451713
979,2.667205,2.433535,2.590478,2.529834,2.699128,2.430614,2.480510,2.352952,2.662823,2.547344,2.321775,2.543124,2.404769,2.383238,2.390160,2.511879,2.701562,2.589063,2.368034,2.519357,2.513335,2.430975,2.628793,2.540009,2.306256,2.516231,2.643297,2.367667,2.593375,2.451935,2.506833,2.518492,2.369913,2.526185,2.634882,2.296851,2.496846,2.455808,2.494594,2.580338
980,2.483200,2.515339,2.613553,2.409534,2.536232,2.831538,2.547026,2.536967,2.349312,2.516315,2.343344,2.580994,2.525281,2.597576,2.435007,2.604806,2.520132,2.315055,2.512304,2.500098,2.441684,2.389065,2.654471,2.369196,2.626409,2.498352,2.469412,2.621863,2.443602,2.426810,2.610663,2.528246,2.385457,2.525517,2.529280,2.610577,2.389557,2.501653,2.338225,2.366349
981,2.361843,2.489115,2.509022,2.718754,2.384090,2.478850,2.444024,2.646922,2.593344,2.471876,2.434089,2.469435,2.516105,2.549924,2.596875,2.451422,2.544395,2.379871,2.418814,2.428400,2.564482,2.572551,2.678421,2.524517,2.455426,2.411422,2.300840,2.589039,2.466704,2.421528,2.452341,2.517479,2.552690,2.492728,2.592580,2.546727,2.564231,2.431334,2.519446,2.458344
982,2.506574,2.506308,2.488208,2.469459,2.685494,2.505978,2.384982,2.503241,2.605681,2.593914,2.217940,2.595134,2.474460,2.562463,2.605442,2.446432,2.466883,2.595478,2.582061,2.568610,2.414108,2.379113,2.358139,2.583533,2.461485,2.609647,2.527997,2.501478,2.499116,2.599792,2.405650,2.416433,2.571895,2.556186,2.361705,2.528205,2.523573,2.351602,2.615819,2.369785
984,2.423989,2.444476,2.515446,2.456588,2.467146,2.576349,2.447738,2.497832,2.502675,2.570463,2.514861,2.446636,2.393052,2.535363,2.439488,2.432707,2.514618,2.625757,2.466907,2.413112,2.546372,2.522839,2.454821,2.660418,2.545356,2.463523,2.494062,2.688468,2.693340,2.513143,2.524837,2.461807,2.395633,2.554609,2.579288,2.430414,2.525266,2.454899,2.453473,2.352230
985,2.526313,2.566232,2.552915,2.461901,2.548252,2.524451,2.422581,2.531824,2.566843,2.518018,2.502688,2.560115,2.508392,2.495805,2.478393,2.660518,2.408478,2.447911,2.425304,2.412907,2.386180,2.464300,2.708784,2.385594,2.442147,2.470321,2.477408,2.461890,2.465704,2.587995,2.457049,2.523598,2.655932,2.551131,2.485200,2.446082,2.656537,2.392933,2.446228,2.415149
986,2.540282,2.425658,2.449793,2.545952,2.568341,2.552271,2.502070,2.721345,2.490712,2.639020,2.353329,2.371082,2.553079,2.630665,2.501376,2.598473,2.379032,2.477347,2.672762,2.492759,2.501328,2.486001,2.476203,2.369194,2.401303,2.380458,2.522534,2.379635,2.479420,2.436598,2.510747,2.486321,2.438506,2.519717,2.427156,2.553735,2.557420,2.541254,2.514279,2.552846
987,2.565225,2.463632,2.671526,2.437904,2.523380,2.406716,2.546149,2.603135,2.516256,2.451412,2.365232,2.538855,2.546720,2.619001,2.612915,2.405999,2.532681,2.556304,2.477896,2.402786,2.550502,2.600400,2.492032,2.520074,2.476903,2.414630,2.450012,2.346632,2.413638,2.557675,2.453220,2.450461,2.444831,2.480901,2.582207,2.570387,2.536166,2.517968,2.479305,2.418329
988,2.387813,2.404674,2.479501,2.545951,2.567437,2.504057,2.603673,2.640979,2.508013,2.554603,2.473355,2.379980,2.513207,2.743360,2.525014,2.615611,2.447824,2.442317,2.531491,2.436379,2.583987,2.456488,2.500298,2.539697,2.496573,2.526646,2.546947,2.666089,2.552026,2.522192,2.362280,2.393506,2.380255,2.330912,2.445809,2.622271,2.488431,2.409589,2.319228,2.551538
989,2.528907,2.533773,2.491075,2.517211,2.411425,2.658379,2.406486,2.497891,2.451945,2.490142,2.532819,2.440093,2.473090,2.567366,2.489413,2.677252,2.370120,2.332985,2.604794,2.410280,2.563158,2.531908,2.529004,2.555213,2.314911,2.533590,2.532240,2.541616,2.616236,2.531534,2.452299,2.595571,2.348977,2.402009,2.622459,2.337279,2.477036,2.391271,2.452572,2.785673
990,2.584042,2.430598,2.501084,2.402891,2.611802,2.580391,2.537700,2.634694,2.506478,2.527182,2.432037,2.462042,2.634846,2.514589,2.345844,2.691229,2.447086,2.473101,2.607789,2.568970,2.427491,2.474073,2.432167,2.449653,2.304696,2.503454,2.555940,2.641470,2.448995,2.481009,2.328341,2.459646,2.578360,2.594476,2.382027,2.363702,2.548847,2.640358,2.417576,2.473323
991,2.534670,2.573448,2.409120,2.510744,2.582967,2.373343,2.541336,2.567176,2.544545,2.623683,2.463374,2.493284,2.536157,2.572369,2.501186,2.561779,2.530632,2.531059,2.550045,2.407677,2.674172,2.511414,2.614409,2.406048,2.484834,2.373235,2.516716,2.402816,2.409052,2.445516,2.595606,2.233982,2.562073,2.489531,2.384822,2.570879,2.489194,2.475835,2.423656,2.527616
992,2.427696,2.471230,2.495306,2.512220,2.624391,2.575878,2.447014,2.717209,2.550402,2.592176,2.413318,2.587210,2.449427,2.481596,2.713099,2.624008,2.457163,2.506938,2.476744,2.352691,2.494456,2.538375,2.564184,2.564557,2.483107,2.424625,2.501564,2.521451,2.606343,2.521327,2.448128,2.495446,2.511287,2.450453,2.353776,2.559279,2.339918,2.408057,2.300917,2.437032
993,2.399678,2.463213,2.584834,2.396507,2.516131,2.537788,2.510757,2.641030,2.425193,2.562232,2.350171,2.514819,2.687691,2.542580,2.482114,2.477157,2.503084,2.702808,2.407031,2.529421,2.496306,2.567574,2.480805,2.573231,2.495063,2.347886,2.445020,2.380232,2.508565,2.475152,2.583853,2.630612,2.410228,2.620537,2.422845,2.526768,2.559142,2.371670,2.503015,2.367257
994,2.511183,2.485601,2.517030,2.417565,2.474976,2.604647,2.643258,2.504731,2.564430,2.577652,2.514246,2.459325,2.549119,2.451338,2.477776,2.544221,2.604749,2.504245,2.616390,2.339177,2.427988,2.490777,2.475784,2.471742,2.406287,2.732238,2.546765,2.433979,2.287353,2.457551,2.369088,2.493713,2.453436,2.543544,2.569641,2.509024,2.523721,2.422432,2.553877,2.469400
996,2.490073,2.428281,2.593763,2.547919,2.489851,2.468829,2.515111,2.573378,2.451806,2.533573,2.624873,2.403201,2.495995,2.506174,2.543956,2.520813,2.391840,2.432016,2.547422,2.526962,2.507906,2.538303,2.438650,2.517378,2.512225,2.461973,2.484881,2.481977,2.398786,2.331976,2.673157,2.615038,2.581763,2.527071,2.395263,2.502762,2.448183,2.443632,2.553357,2.499884
997,2.444792,2.493811,2.522910,2.599661,2.436246,2.540126,2.584103,2.688736,2.496340,2.391983,2.451548,2.392242,2.507763,2.447722,2.559816,2.437593,2.618505,2.452728,2.550842,2.429918,2.493447,2.540120,2.612314,2.473676,2.638808,2.341267,2.466626,2.502858,2.464774,2.596340,2.566175,2.397750,2.472897,2.342984,2.565673,2.518307,2.457029,2.359086,2.528123,2.614362
999,2.529514,2.523448,2.548845,2.678044,2.555035,2.547052,2.476140,2.409880,2.387267,2.366407,2.575568,2.542512,2.266552,2.517631,2.612427,2.425631,2.481855,2.469427,2.646364,2.605188,2.454272,2.583719,2.521958,2.593650,2.418100,2.501511,2.310328,2.471798,2.436955,2.511413,2.605242,2.445990,2.394508,2.580494,2.366560,2.462600,2.519202,2.530544,2.603144,2.523222
1000,2.491009,2.432343,2.331719,2.418999,2.629435,2.320837,2.586379,2.590514,2.586547,2.479628,2.513828,2.424048,2.334208,2.520319,2.391818,2.589724,2.444699,2.588540,2.594853,2.468771,2.657359,2.508263,2.414937,2.386992,2.576938,2.436074,2.346829,2.446212,2.572534,2.495648,2.398886,2.420542,2.634566,2.606253,2.488380,2.504644,2.508621,2.559146,2.676649,2.622310
1001,2.513107,2.527194,2.479529,2.467909,2.438441,2.515395,2.549694,2.438960,2.487454,2.497648,2.486988,2.428258,2.639739,2.586518,2.364819,2.533565,2.499532,2.337578,2.623148,2.449293,2.597703,2.618929,2.519240,2.395553,2.441304,2.405483,2.629667,2.507731,2.454708,2.644536,2.646838,2.501383,2.625196,2.475675,2.464570,2.428202,2.443470,2.421361,2.442986,2.470699
1002,2.542173,2.545265,2.434269,2.472097,2.446251,2.744418,2.453743,2.674661,2.472609,2.449735,2.462054,2.419417,2.508703,2.517861,2.341744,2.476428,2.531125,2.526936,2.506062,2.573892,2.494829,2.498197,2.565484,2.596513,2.635059,2.426752,2.615326,2.507261,2.461210,2.411048,2.350715,2.278688,2.540030,2.443534,2.463348,2.475009,2.665365,2.455302,2.624267,2.392622
1003,2.718227,2.592845,2.545506,2.427415,2.369476,2.732663,2.531817,2.465743,2.503862,2.626379,2.519547,2.516230,2.590578,2.401257,2.428076,2.520376,2.407304,2.503737,2.446926,2.466163,2.532896,2.377526,2.691369,2.425811,2.470157,2.522340,2.529372,2.465134,2.539054,2.409732,2.487932,2.543038,2.359456,2.352526,2.633582,2.686813,2.539395,2.551346,2.140864,2.427530
1005,2.435090,2.558127,2.559803,2.477380,2.455237,2.506729,2.571525,2.446573,2.510616,2.589301,2.517514,2.471597,2.400130,2.446745,2.573595,2.576910,2.420042,2.482016,2.500236,2.333341,2.467968,2.422333,2.559420,2.467868,2.302064,2.479155,2.651282,2.683893,2.469345,2.491952,2.408309,2.492347,2.583504,2.470015,2.453037,2.583269,2.533848,2.491432,2.392736,2.763715
1007,2.572927,2.427988,2.548047,2.451941,2.438349,2.641662,2.545686,2.365272,2.489891,2.547533,2.477121,2.306110,2.691838,2.615300,2.488219,2.630879,2.517032,2.514888,2.646933,2.538055,2.481453,2.420905,2.503288,2.443515,2.335354,2.495141,2.445743,2.542109,2.415557,2.283463,2.459887,2.483242,2.282910,2.596563,2.628345,2.475470,2.615108,2.594214,2.537782,2.504279
1008,2.515824,2.448208,2.478453,2.578656,2.487000,2.470723,2.521438,2.369792,2.634886,2.471455,2.395879,2.442386,2.491714,2.656596,2.488382,2.480446,2.583116,2.532144,2.584110,2.554551,2.494961,2.470372,2.414743,2.384251,2.430458,2.507159,2.618634,2.663908,2.549720,2.411190,2.524844,2.472245,2.291918,2.549306,2.511052,2.512262,2.618082,2.372386,2.562984,2.453763
1009,2.591169,2.486435,2.401929,2.537971,2.464841,2.445994,2.606477,2.364875,2.445971,2.420786,2.212359,2.387067,2.260917,2.400356,2.641674,2.399851,2.505593,2.517641,2.522131,2.615270,2.614341,2.611409,2.669806,2.583304,2.566625,2.556733,2.509923,2.616655,2.439265,2.667403,2.549045,2.366943,2.562214,2.519924,2.518515,2.389419,2.540327,2.429202,2.668845,2.390797
1010,2.610104,2.433010,2.481521,2.328805,2.660218,2.639063,2.557209,2.483982,2.550393,2.584815,2.524687,2.301879,2.638704,2.672035,2.528154,2.460806,2.622469,2.469264,2.679317,2.304197,2.458882,2.532956,2.583511,2.451805,2.378400,2.421839,2.424810,2.510653,2.603742,2.617493,2.351637,2.622905,2.576206,2.268663,2.400532,2.353688,2.411056,2.516219,2.453972,2.530399
1011,2.492834,2.525088,2.408392,2.605875,2.733100,2.630225,2.381540,2.569254,2.698071,2.513922,2.681299,2.426318,2.556773,2.456957,2.524548,2.396039,2.447367,2.638867,2.513717,2.460080,2.460134,2.388208,2.368556,2.458890,2.428336,2.509979,2.430941,2.496194,2.248163,2.377330,2.384390,2.527728,2.557592,2.711785,2.597612,2.359116,2.558903,2.488218,2.489140,2.498518
1012,2.462956,2.505508,2.529822,2.546992,2.584311,2.330347,2.580485,2.528625,2.502940,2.462247,2.385406,2.595801,2.518066,2.461752,2.490086,2.437753,2.500184,2.571029,2.525320,2.461686,2.494489,2.547923,2.463984,2.668247,2.631913,2.301525,2.440533,2.496513,2.509868,2.422222,2.575234,2.347856,2.692870,2.451916,2.450787,2.471335,2.505913,2.485316,2.627337,2.432905
1013,2.489150,2.549211,2.602696,2.471217,2.493681,2.442672,2.526301,2.446178,2.511750,2.444847,2.473425,2.560656,2.496067,2.477200,2.415283,2.418315,2.515836,2.539408,2.489646,2.601484,2.495617,2.411599,2.517779,2.467985,2.592370,2.549670,2.443622,2.339999,2.464505,2.549202,2.473560,2.489731,2.519674,2.452499,2.461361,2.661356,2.561331,2.564050,2.386367,2.632702
1014,2.620317,2.442822,2.459877,2.342669,2.618305,2.429858,2.561563,2.501107,2.583470,2.506863,2.482179,2.548419,2.517451,2.492275,2.510354,2.485528,2.460099,2.519807,2.579358,2.540507,2.467320,2.511801,2.418437,2.483480,2.476399,2.352310,2.433069,2.568245,2.575577,2.571180,2.520882,2.506857,2.638054,2.482989,2.426421,2.523957,2.521238,2.483086,2.457885,2.377986
1016,2.589865,2.396710,2.527964,2.508283,2.508208,2.516208,2.610544,2.542157,2.382543,2.510487,2.528357,2.597442,2.379308,2.522221,2.442836,2.504945,2.363297,2.469599,2.733121,2.526466,2.437176,2.572488,2.501040,2.570569,2.549198,2.406858,2.376631,2.514979,2.513337,2.534583,2.349057,2.591945,2.513636,2.595274,2.453534,2.471407,2.528859,2.557772,2.381598,2.419497
1017,2.440294,2.563848,2.533579,2.543261,2.468088,2.485770,2.566284,2.509285,2.412859,2.528914,2.466984,2.348286,2.604231,2.506266,2.575067,2.606935,2.356822,2.594576,2.423918,2.510872,2.426632,2.441383,2.606597,2.540801,2.562663,2.387930,2.646912,2.470074,2.475352,2.599875,2.345246,2.489211,2.461608,2.454807,2.772134,2.553508,2.302330,2.490585,2.548072,2.378139
1019,2.571332,2.522440,2.569899,2.407691,2.535670,2.463967,2.554637,2.481785,2.486489,2.635332,2.353509,2.610404,2.432481,2.463788,2.714705,2.333837,2.467519,2.414103,2.415808,2.575930,2.422380,2.343558,2.422436,2.556173,2.648788,2.444343,2.532540,2.436186,2.409859,2.499456,2.461229,2.436035,2.530582,2.616716,2.598192,2.604920,2.685510,2.462566,2.451211,2.425996
1020,2.522562,2.478536,2.529097,2.594715,2.548334,2.431329,2.505077,2.600291,2.557171,2.608441,2.352668,2.297332,2.301802,2.591854,2.420318,2.442587,2.490841,2.561619,2.416974,2.660497,2.570459,2.486522,2.583394,2.624630,2.313875,2.522006,2.386107,2.479650,2.546447,2.637799,2.362055,2.579702,2.469000,2.411781,2.521846,2.573521,2.515582,2.380657,2.563949,2.558974
1021,2.512826,2.467787,2.568204,2.579248,2.560319,2.530607,2.394988,2.607315,2.615348,2.853613,2.392193,2.510434,2.622288,2.581042,2.515135,2.504360,2.484168,2.390390,2.558302,2.489869,2.449116,2.440857,2.279005,2.524421,2.491160,2.503011,2.368525,2.463099,2.585732,2.643630,2.530158,2.489251,2.418632,2.335227,2.621407,2.511433,2.391340,2.446997,2.357367,2.411197
1022,2.455567,2.440839,2.687075,2.558777,2.527506,2.408240,2.336306,2.432602,2.619279,2.424110,2.539947,2.507672,2.490416,2.404550,2.627641,2.499750,2.526283,2.319784,2.623100,2.461840,2.626189,2.577291,2.570256,2.548652,2.468060,2.575134,2.597762,2.579025,2.430733,2.675581,2.570451,2.563512,2.381946,2.414665,2.397511,2.407531,2.364348,2.391820,2.415336,2.552915
1024,2.578246,2.308858,2.563854,2.387174,2.589183,2.493300,2.416509,2.696812,2.460074,2.440656,2.399090,2.631310,2.375245,2.519743,2.480752,2.508360,2.565911,2.550206,2.407894,2.677133,2.427242,2.495105,2.450817,2.452957,2.607567,2.424232,2.657864,2.555126,2.546971,2.406298,2.434963,2.552689,2.393961,2.486480,2.547279,2.422976,2.386974,2.628051,2.611091,2.461047
1025,2.631528,2.359814,2.502522,2.656406,2.478202,2.431636,2.567774,2.533627,2.564944,2.512134,2.462661,2.426472,2.543833,2.453142,2.462524,2.625747,2.550118,2.560997,2.453765,2.503594,2.438624,2.542295,2.428302,2.482684,2.553839,2.390794,2.624776,2.448610,2.506539,2.625979,2.489271,2.491026,2.510194,2.578094,2.412375,2.409569,2.446757,2.390454,2.316290,2.632086
1026,2.410441,2.643989,2.605683,2.435643,2.400168,2.467863,2.584401,2.516607,2.479731,2.412532,2.593446,2.623303,2.270415,2.550151,2.463415,2.500184,2.414144,2.494918,2.570441,2.413163,2.457524,2.562407,2.330938,2.387897,2.549641,2.441237,2.548270,2.527387,2.522399,2.749637,2.474817,2.372597,2.442337,2.481182,2.620029,2.469651,2.515388,2.520828,2.593461,2.581739
1027,2.459592,2.534311,2.627440,2.449743,2.421999,2.517448,2.457957,2.447671,2.479999,2.399657,2.530401,2.587397,2.560711,2.458839,2.531042,2.635869,2.557227,2.473714,2.611165,2.441884,2.437551,2.564139,2.360442,2.553097,2.499604,2.305477,2.722611,2.550696,2.494308,2.533539,2.573869,2.440276,2.454447,2.403928,2.459957,2.389945,2.502329,2.530120,2.462981,2.576617
1028,2.482448,2.605981,2.484427,2.451246,2.381488,2.399304,2.321094,2.561276,2.484273,2.445358,2.550652,2.659128,2.472810,2.680192,2.536903,2.639312,2.456381,2.566682,2.386715,2.490055,2.785145,2.480704,2.468866,2.629866,2.438891,2.363750,2.564686,2.438323,2.415015,2.600362,2.514210,2.509380,2.426591,2.556348,2.456807,2.519847,2.408412,2.377573,2.533651,2.455849
1029,2.469399,2.379424,2.561535,2.557939,2.570441,2.464707,2.471491,2.600577,2.557907,2.399559,2.520589,2.617247,2.543413,2.476730,2.639887,2.520883,2.457209,2.550902,2.481439,2.432443,2.507458,2.448307,2.490242,2.455846,2.521224,2.440409,2.466365,2.362698,2.382218,2.482633,2.721983,2.405919,2.557157,2.440871,2.444001,2.598320,2.451201,2.446183,2.435037,2.668206
1030,2.559271,2.625787,2.588396,2.453890,2.360557,2.545972,2.628841,2.506228,2.465104,2.572116,2.389994,2.456181,2.395332,2.612354,2.425012,2.562001,2.558714,2.382663,2.589779,2.463045,2.454647,2.596038,2.519439,2.567537,2.428189,2.356298,2.502573,2.431549,2.410452,2.593220,2.648209,2.396628,2.329717,2.385418,2.590570,2.494632,2.581854,2.473508,2.605183,2.493102
1031,2.540816,2.440230,2.495270,2.583507,2.605558,2.455243,2.513005,2.569887,2.599521,2.503221,2.665917,2.442801,2.578010,2.425932,2.278074,2.584788,2.530415,2.305105,2.633032,2.342851,2.497542,2.497385,2.381767,2.582679,2.429487,2.445946,2.423807,2.575881,2.461176,2.559539,2.505359,2.590043,2.284567,2.473377,2.523583,2.483873,2.600005,2.463421,2.454650,2.672733
1032,2.476993,2.552664,2.541297,2.461174,2.534225,2.477712,2.355063,2.507243,2.510434,2.487087,2.474448,2.589115,2.416408,2.479570,2.639458,2.596306,2.565032,2.399101,2.545549,2.389715,2.398773,2.545100,2.472724,2.508923,2.510689,2.295029,2.422852,2.435791,2.481831,2.583709,2.659989,2.397189,2.419241,2.420166,2.363409,2.643430,2.710164,2.524891,2.585088,2.622417
1033,2.462225,2.412101,2.631680,2.439110,2.425874,2.465696,2.679627,2.731168,2.349017,2.551440,2.404956,2.584355,2.445472,2.418594,2.495011,2.445423,2.569877,2.318207,2.470428,2.469144,2.517407,2.741835,2.527344,2.328947,2.610838,2.494842,2.507426,2.658192,2.409107,2.643361,2.361666,2.549250,2.592042,2.391085,2.354465,2.551679,2.470475,2.489445,2.448839,2.582351
1034,2.342988,2.521507,2.506321,2.458182,2.475999,2.415634,2.520618,2.560469,2.526986,2.538858,2.450917,2.484767,2.478457,2.435417,2.609055,2.414925,2.441462,2.453493,2.512664,2.510071,2.510002,2.461844,2.565013,2.517272,2.524957,2.610558,2.592612,2.407287,2.545849,2.595905,2.563868,2.430092,2.574670,2.496326,2.524243,2.374435,2.436204,2.611768,2.468279,2.530028
1035,2.449340,2.390029,2.459610,2.478343,2.540379,2.384458,2.509760,2.353246,2.644207,2.702801,2.552277,2.699140,2.560674,2.618728,2.404461,2.678525,2.317587,2.487444,2.451301,2.507413,2.366321,2.416490,2.398908,2.451952,2.486685,2.391723,2.671938,2.523248,2.397334,2.522560,2.478771,2.600819,2.486994,2.506352,2.531876,2.576612,2.426514,2.592762,2.511253,2.471166
1036,2.402220,2.507880,2.562020,2.453984,2.549396,2.537440,2.494340,2.363171,2.507586,2.469691,2.406069,2.438262,2.511868,2.538642,2.438730,2.676250,2.521717,2.624846,2.451619,2.649790,2.744858,2.592326,2.394888,2.491957,2.464334,2.410336,2.477982,2.307077,2.447732,2.532578,2.408318,2.370087,2.584854,2.526024,2.486432,2.533437,2.621389,2.583817,2.506046,2.410006
1037,2.429975,2.546138,2.504676,2.383808,2.541055,2.513470,2.629788,2.489263,2.541034,2.523868,2.430437,2.507340,2.543804,2.528672,2.530922,2.603116,2.569762,2.347942,2.601004,2.589080,2.431551,2.530226,2.539569,2.366204,2.457109,2.560176,2.467758,2.490892,2.471506,2.460998,2.678974,2.434677,2.406026,2.418457,2.617391,2.602725,2.444645,2.416118,2.423599,2.426243
1038,2.597827,2.472078,2.583762,2.440159,2.477564,2.445807,2.475818,2.508694,2.476728,2.461394,2.540445,2.635761,2.608324,2.583877,2.532422,2.533949,2.592536,2.519704,2.508948,2.285337,2.377929,2.633049,2.461280,2.536402,2.419191,2.447581,2.460839,2.419355,2.594162,2.597583,2.406873,2.478994,2.404795,2.578764,2.486117,2.504674,2.322956,2.486152,2.539074,2.563095
1039,2.703851,2.455672,2.563197,2.431269,2.286716,2.512673,2.539493,2.498364,2.698315,2.580635,2.491001,2.485172,2.412987,2.443296,2.337001,2.521262,2.429275,2.422901,2.687758,2.366979,2.658822,2.449691,2.415560,2.496821,2.402373,2.782086,2.579499,2.443651,2.641285,2.625383,2.542661,2.733944,2.388827,2.523489,2.439667,2.374881,2.347561,2.499857,2.266502,2.519624
1040,2.514572,2.550334,2.485098,2.468666,2.584911,2.543580,2.528253,2.307863,2.649601,2.394183,2.518224,2.469166,2.339899,2.448516,2.530325,2.583171,2.389125,2.356697,2.530761,2.489981,2.413603,2.528091,2.416536,2.575986,2.481396,2.428377,2.585149,2.554231,2.443100,2.648395,2.392936,2.616291,2.509317,2.407190,2.511565,2.424414,2.614970,2.597799,2.721042,2.446688
1041,2.642425,2.436870,2.537690,2.437272,2.430442,2.632263,2.399896,2.522474,2.783610,2.522156,2.466415,2.475254,2.439741,2.567437,2.557213,2.618242,2.399457,2.471085,2.476294,2.380723,2.406065,2.588487,2.422803,2.568426,2.494039,2.388802,2.363654,2.337330,2.329488,2.353059,2.469557,2.535424,2.474150,2.633217,2.536618,2.445557,2.606287,2.641375,2.666916,2.541786
1042,2.540026,2.412852,2.424898,2.563810,2.585579,2.436965,2.704992,2.683300,2.615199,2.674518,2.468333,2.449681,2.509629,2.614242,2.565518,2.582233,2.373864,2.452214,2.511716,2.441339,2.633516,2.565451,2.456658,2.480481,2.396672,2.552867,2.462109,2.411482,2.326878,2.631805,2.417792,2.293888,2.487835,2.349451,2.417398,2.520983,2.687194,2.432601,2.406545,2.457486
1043,2.588690,2.489328,2.663066,2.560863,2.390438,2.681819,2.470353,2.480916,2.559371,2.493328,2.535778,2.613166,2.374663,2.424419,2.338619,2.217104,2.612547,2.430820,2.556486,2.621337,2.361766,2.531024,2.383397,2.399580,2.401756,2.496538,2.592460,2.581268,2.585002,2.514032,2.470348,2.435086,2.591101,2.469793,2.545909,2.477372,2.535125,2.522644,2.477860,2.524828
1046,2.494934,2.518225,2.625647,2.410314,2.498616,2.461302,2.481297,2.616712,2.405304,2.505988,2.539819,2.551637,2.414778,2.478075,2.712960,2.482436,2.635819,2.468249,2.450320,2.392948,2.598774,2.381044,2.493025,2.401690,2.462834,2.498249,2.653418,2.454602,2.356398,2.539613,2.522691,2.409729,2.454030,2.633555,2.267805,2.593219,2.499723,2.590132,2.470254,2.573834
1047,2.494750,2.559881,2.391639,2.537333,2.563056,2.458609,2.530029,2.724512,2.484772,2.527980,2.476481,2.405343,2.333167,2.524429,2.489318,2.442839,2.598740,2.640162,2.561266,2.507176,2.501297,2.434102,2.382678,2.481585,2.456044,2.495787,2.577501,2.603949,2.572537,2.433713,2.519919,2.463860,2.558770,2.486844,2.399067,2.574032,2.490147,2.457561,2.390920,2.468206
1048,2.519426,2.585447,2.519245,2.448021,2.367444,2.644449,2.343526,2.596437,2.592875,2.572797,2.411348,2.435958,2.436789,2.403801,2.609477,2.614643,2.513545,2.300411,2.449383,2.446887,2.533969,2.476087,2.474443,2.522969,2.437898,2.549328,2.623257,2.520412,2.537710,2.563339,2.577025,2.594286,2.550535,2.428351,2.384403,2.595729,2.500392,2.479650,2.405070,2.433236
1049,2.385259,2.784957,2.652172,2.545061,2.473888,2.677875,2.466832,2.417414,2.617679,2.380757,2.429960,2.545448,2.411372,2.316894,2.343535,2.503812,2.375280,2.579132,2.564154,2.552132,2.293040,2.445368,2.376437,2.567769,2.516647,2.452912,2.383972,2.517574,2.611025,2.412568,2.580305,2.416479,2.564071,2.461091,2.564125,2.587777,2.695947,2.686328,2.376750,2.466200
1050,2.709424,2.454746,2.500412,2.486815,2.518936,2.477542,2.533443,2.547726,2.445523,2.496626,2.383425,2.459980,2.517748,2.384279,2.639191,2.464886,2.449240,2.437510,2.620513,2.672730,2.394005,2.587328,2.501877,2.444361,2.509520,2.563312,2.561849,2.557082,2.568262,2.442616,2.412036,2.516607,2.517056,2.396540,2.544974,2.332717,2.543755,2.446406,2.462153,2.496849
1051,2.427765,2.708023,2.510009,2.468293,2.366242,2.696012,2.445787,2.421840,2.766628,2.490961,2.372866,2.551582,2.339609,2.416865,2.443733,2.590926,2.664367,2.495540,2.390275,2.455237,2.555543,2.463216,2.450769,2.479904,2.314422,2.476444,2.381960,2.420809,2.453033,2.667086,2.440366,2.552002,2.353963,2.527790,2.402838,2.535148,2.676760,2.592516,2.770546,2.462326
1052,2.545730,2.569213,2.556280,2.407422,2.554634,2.491235,2.449828,2.443397,2.634222,2.662545,2.387014,2.509523,2.453045,2.515031,2.565214,2.526955,2.343021,2.342322,2.499353,2.547492,2.531944,2.456943,2.395906,2.607374,2.471671,2.458067,2.532085,2.415700,2.475857,2.419139,2.561171,2.454116,2.534193,2.450384,2.478442,2.637214,2.604261,2.553117,2.449697,2.509245
