respondent_id,version,task_id,set_items,best_item,worst_item,weight
853,253,5,"[18, 2, 4, 40, 10]",2,40,2.27524085928601
853,253,6,"[1, 20, 16, 22, 39]",16,39,2.27524085928601
853,253,7,"[25, 33, 11, 35, 27]",11,25,2.27524085928601
853,253,8,"[28, 29, 14, 8, 18]",14,28,2.27524085928601
853,253,9,"[19, 39, 30, 36, 7]",7,39,2.27524085928601
853,253,10,"[24, 26, 6, 32, 15]",32,26,2.27524085928601
853,253,11,"[31, 21, 37, 2, 13]",2,21,2.27524085928601
853,253,12,"[34, 7, 8, 27, 4]",4,34,2.27524085928601
853,253,13,"[16, 29, 40, 23, 35]",16,29,2.27524085928601
853,253,14,"[12, 15, 20, 11, 17]",12,20,2.27524085928601
853,253,15,"[22, 9, 19, 27, 5]",27,22,2.27524085928601
853,253,16,"[36, 14, 24, 10, 31]",14,36,2.27524085928601
853,253,17,"[15, 25, 3, 21, 38]",3,25,2.27524085928601
853,253,18,"[39, 4, 29, 1, 32]",1,39,2.27524085928601
854,254,1,"[27, 21, 16, 3, 14]",21,27,1.27949286434811
854,254,2,"[11, 15, 26, 7, 23]",11,7,1.27949286434811
854,254,3,"[6, 38, 33, 30, 1]",6,33,1.27949286434811
854,254,4,"[13, 35, 20, 29, 10]",10,35,1.27949286434811
854,254,5,"[19, 18, 14, 17, 40]",17,19,1.27949286434811
854,254,6,"[2, 32, 21, 9, 22]",22,32,1.27949286434811
854,254,7,"[28, 27, 12, 34, 37]",28,37,1.27949286434811
854,254,8,"[36, 8, 25, 31, 16]",16,36,1.27949286434811
854,254,9,"[24, 5, 39, 40, 3]",3,24,1.27949286434811
854,254,10,"[14, 20, 7, 32, 38]",14,38,1.27949286434811
854,254,11,"[21, 29, 34, 26, 30]",21,26,1.27949286434811
854,254,12,"[22, 12, 4, 25, 6]",22,25,1.27949286434811
854,254,13,"[33, 28, 18, 37, 9]",9,37,1.27949286434811
854,254,14,"[8, 13, 16, 39, 11]",11,13,1.27949286434811
854,254,15,"[35, 3, 2, 4, 36]",2,36,1.27949286434811
854,254,16,"[17, 24, 23, 27, 31]",17,31,1.27949286434811
854,254,17,"[5, 19, 1, 15, 10]",10,19,1.27949286434811
854,254,18,"[29, 11, 6, 9, 36]",9,36,1.27949286434811
855,255,1,"[2, 10, 7, 25, 28]",2,28,2.27524085928601
855,255,2,"[9, 4, 30, 14, 24]",9,24,2.27524085928601
855,255,3,"[38, 36, 34, 15, 22]",22,15,2.27524085928601
855,255,4,"[23, 33, 5, 16, 12]",5,12,2.27524085928601
855,255,5,"[3, 35, 32, 17, 1]",3,17,2.27524085928601
855,255,6,"[20, 31, 8, 19, 40]",8,19,2.27524085928601
855,255,7,"[37, 39, 11, 25, 21]",21,11,2.27524085928601
855,255,8,"[18, 6, 26, 13, 27]",6,26,2.27524085928601
855,255,9,"[29, 38, 14, 2, 12]",2,12,2.27524085928601
855,255,10,"[32, 16, 19, 28, 36]",16,28,2.27524085928601
855,255,11,"[30, 22, 35, 24, 8]",8,24,2.27524085928601
855,255,12,"[17, 5, 23, 21, 4]",5,17,2.27524085928601
855,255,13,"[31, 1, 18, 11, 34]",1,11,2.27524085928601
855,255,14,"[20, 9, 15, 39, 6]",9,15,2.27524085928601
855,255,15,"[10, 19, 27, 26, 37]",10,26,2.27524085928601
855,255,16,"[7, 40, 29, 33, 3]",3,29,2.27524085928601
855,255,17,"[16, 17, 13, 18, 22]",22,18,2.27524085928601
855,255,18,"[39, 26, 12, 31, 38]",31,26,2.27524085928601
856,256,1,"[8, 37, 17, 6, 2]",17,6,1.26534043612892
856,256,2,"[35, 28, 1, 22, 14]",1,14,1.26534043612892
856,256,3,"[25, 30, 18, 3, 20]",30,25,1.26534043612892
856,256,4,"[4, 26, 33, 24, 11]",4,26,1.26534043612892
856,256,5,"[40, 12, 36, 9, 21]",40,12,1.26534043612892
856,256,6,"[31, 5, 29, 15, 13]",31,29,1.26534043612892
856,256,7,"[8, 34, 10, 23, 32]",8,23,1.26534043612892
856,256,8,"[16, 7, 35, 38, 39]",7,16,1.26534043612892
856,256,9,"[26, 27, 1, 20, 2]",2,26,1.26534043612892
856,256,10,"[14, 25, 17, 34, 9]",17,14,1.26534043612892
856,256,11,"[21, 24, 13, 7, 19]",21,13,1.26534043612892
856,256,12,"[30, 39, 5, 10, 33]",30,5,1.26534043612892
856,256,13,"[3, 23, 31, 18, 32]",3,18,1.26534043612892
856,256,14,"[15, 4, 40, 35, 37]",40,15,1.26534043612892
856,256,15,"[1, 6, 28, 21, 29]",1,29,1.26534043612892
856,256,16,"[27, 33, 22, 36, 11]",33,27,1.26534043612892
856,256,17,"[19, 2, 38, 5, 16]",2,16,1.26534043612892
856,256,18,"[12, 3, 9, 7, 30]",3,12,1.26534043612892
857,257,1,"[40, 18, 34, 39, 27]",34,18,0.93137986821692
857,257,2,"[4, 31, 28, 16, 20]",4,28,0.93137986821692
857,257,3,"[17, 35, 6, 33, 5]",17,33,0.93137986821692
857,257,4,"[32, 40, 2, 30, 11]",11,32,0.93137986821692
857,257,5,"[22, 20, 23, 37, 3]",23,37,0.93137986821692
857,257,6,"[26, 21, 25, 10, 8]",10,26,0.93137986821692
857,257,7,"[5, 14, 7, 36, 1]",7,14,0.93137986821692
857,257,8,"[15, 34, 31, 2, 33]",2,33,0.93137986821692
857,257,9,"[38, 23, 19, 18, 35]",38,35,0.93137986821692
857,257,10,"[32, 16, 25, 37, 24]",37,25,0.93137986821692
857,257,11,"[28, 36, 11, 3, 13]",3,36,0.93137986821692
857,257,12,"[24, 7, 27, 29, 12]",7,24,0.93137986821692
857,257,13,"[9, 15, 38, 8, 13]",9,13,0.93137986821692
857,257,14,"[34, 25, 26, 19, 35]",34,26,0.93137986821692
857,257,15,"[12, 28, 30, 20, 21]",21,12,0.93137986821692
857,257,16,"[14, 9, 39, 4, 23]",9,39,0.93137986821692
857,257,17,"[6, 17, 10, 38, 40]",10,38,0.93137986821692
857,257,18,"[1, 22, 8, 3, 29]",8,29,0.93137986821692
859,259,1,"[28, 35, 27, 11, 10]",28,27,1.09803605259525
859,259,2,"[33, 7, 21, 40, 23]",7,23,1.09803605259525
859,259,3,"[1, 24, 15, 12, 17]",1,12,1.09803605259525
859,259,4,"[5, 18, 37, 16, 14]",5,14,1.09803605259525
859,259,5,"[13, 19, 25, 22, 6]",6,13,1.09803605259525
859,259,6,"[39, 38, 36, 34, 29]",39,34,1.09803605259525
859,259,7,"[11, 31, 20, 30, 32]",31,20,1.09803605259525
859,259,8,"[2, 4, 3, 8, 9]",3,2,1.09803605259525
859,259,9,"[12, 26, 22, 14, 33]",22,12,1.09803605259525
859,259,10,"[16, 24, 18, 21, 10]",10,16,1.09803605259525
859,259,11,"[20, 39, 15, 25, 17]",17,15,1.09803605259525
859,259,12,"[34, 8, 32, 28, 35]",8,28,1.09803605259525
859,259,13,"[29, 2, 31, 19, 1]",2,19,1.09803605259525
859,259,14,"[23, 30, 6, 36, 26]",6,26,1.09803605259525
859,259,15,"[38, 13, 4, 40, 22]",4,13,1.09803605259525
859,259,16,"[33, 3, 39, 34, 37]",3,37,1.09803605259525
859,259,17,"[25, 14, 2, 11, 7]",2,25,1.09803605259525
859,259,18,"[9, 19, 5, 32, 27]",5,27,1.09803605259525
860,260,1,"[21, 28, 5, 38, 26]",5,26,1.08529578110338
860,260,2,"[7, 15, 6, 18, 8]",6,7,1.08529578110338
860,260,3,"[29, 17, 40, 9, 25]",25,29,1.08529578110338
860,260,4,"[22, 10, 28, 2, 30]",22,30,1.08529578110338
860,260,5,"[20, 35, 24, 5, 36]",5,35,1.08529578110338
860,260,6,"[14, 4, 3, 31, 21]",4,14,1.08529578110338
860,260,7,"[11, 12, 34, 13, 23]",23,13,1.08529578110338
860,260,8,"[30, 8, 16, 1, 40]",40,16,1.08529578110338
860,260,9,"[37, 32, 26, 24, 39]",37,26,1.08529578110338
860,260,10,"[17, 27, 28, 7, 4]",4,28,1.08529578110338
860,260,11,"[2, 36, 13, 33, 31]",33,13,1.08529578110338
860,260,12,"[16, 15, 14, 23, 19]",19,14,1.08529578110338
860,260,13,"[6, 39, 12, 35, 18]",6,12,1.08529578110338
860,260,14,"[8, 5, 25, 27, 20]",5,25,1.08529578110338
860,260,15,"[10, 1, 33, 32, 38]",33,38,1.08529578110338
860,260,16,"[9, 22, 11, 24, 16]",22,16,1.08529578110338
860,260,17,"[40, 34, 37, 30, 15]",34,15,1.08529578110338
860,260,18,"[18, 29, 19, 26, 3]",18,26,1.08529578110338
861,261,1,"[36, 37, 10, 4, 12]",10,36,0.929938542002311
861,261,2,"[3, 11, 1, 9, 26]",3,26,0.929938542002311
861,261,3,"[22, 23, 18, 38, 33]",22,33,0.929938542002311
861,261,4,"[32, 7, 17, 20, 13]",20,17,0.929938542002311
861,261,5,"[24, 2, 14, 39, 8]",2,24,0.929938542002311
861,261,6,"[27, 30, 31, 12, 25]",31,27,0.929938542002311
861,261,7,"[35, 9, 15, 10, 26]",10,26,0.929938542002311
861,261,8,"[38, 18, 36, 37, 20]",37,38,0.929938542002311
861,261,9,"[33, 16, 17, 6, 3]",16,33,0.929938542002311
861,261,10,"[5, 13, 40, 32, 14]",5,32,0.929938542002311
861,261,11,"[28, 1, 34, 23, 24]",23,28,0.929938542002311
861,261,12,"[39, 19, 11, 8, 21]",8,19,0.929938542002311
861,261,13,"[27, 6, 7, 20, 2]",2,27,0.929938542002311
861,261,14,"[10, 38, 29, 5, 30]",10,29,0.929938542002311
861,261,15,"[15, 21, 35, 36, 28]",15,28,0.929938542002311
861,261,16,"[31, 22, 19, 17, 34]",22,17,0.929938542002311
861,261,17,"[4, 25, 40, 6, 24]",6,25,0.929938542002311
861,261,18,"[12, 37, 16, 29, 11]",16,29,0.929938542002311
862,262,1,"[17, 2, 12, 34, 4]",2,12,1.26534043612892
862,262,2,"[1, 40, 20, 35, 38]",38,20,1.26534043612892
862,262,3,"[25, 37, 13, 10, 19]",13,19,1.26534043612892
862,262,4,"[14, 29, 27, 31, 16]",14,31,1.26534043612892
862,262,5,"[36, 5, 30, 22, 17]",5,30,1.26534043612892
862,262,6,"[35, 33, 8, 32, 7]",8,35,1.26534043612892
862,262,7,"[6, 28, 3, 15, 13]",6,13,1.26534043612892
862,262,8,"[21, 17, 1, 11, 18]",21,18,1.26534043612892
862,262,9,"[9, 27, 20, 23, 40]",9,27,1.26534043612892
862,262,10,"[26, 31, 38, 24, 25]",24,26,1.26534043612892
862,262,11,"[39, 30, 4, 16, 33]",4,30,1.26534043612892
862,262,12,"[3, 23, 10, 14, 29]",10,29,1.26534043612892
862,262,13,"[7, 34, 5, 11, 18]",5,34,1.26534043612892
862,262,14,"[2, 6, 22, 21, 32]",22,32,1.26534043612892
862,262,15,"[8, 24, 36, 12, 9]",9,12,1.26534043612892
862,262,16,"[23, 28, 39, 19, 37]",23,19,1.26534043612892
862,262,17,"[40, 26, 29, 7, 15]",7,40,1.26534043612892
862,262,18,"[34, 3, 10, 36, 16]",10,34,1.26534043612892
863,263,1,"[18, 2, 24, 3, 5]",5,18,0.733808191509849
863,263,2,"[14, 20, 8, 26, 22]",14,26,0.733808191509849
863,263,3,"[39, 10, 15, 1, 31]",15,39,0.733808191509849
863,263,4,"[19, 28, 30, 40, 34]",40,28,0.733808191509849
863,263,5,"[29, 32, 37, 9, 6]",6,29,0.733808191509849
863,263,6,"[7, 12, 16, 21, 35]",16,35,0.733808191509849
863,263,7,"[11, 25, 4, 38, 23]",11,38,0.733808191509849
863,263,8,"[13, 27, 33, 17, 36]",33,27,0.733808191509849
863,263,9,"[15, 12, 19, 20, 2]",15,20,0.733808191509849
863,263,10,"[6, 5, 9, 31, 28]",6,28,0.733808191509849
863,263,11,"[4, 18, 22, 27, 1]",1,27,0.733808191509849
863,263,12,"[21, 29, 23, 13, 39]",39,29,0.733808191509849
863,263,13,"[16, 32, 7, 25, 38]",16,38,0.733808191509849
863,263,14,"[34, 24, 33, 35, 14]",14,33,0.733808191509849
863,263,15,"[3, 26, 17, 8, 30]",3,26,0.733808191509849
863,263,16,"[13, 11, 37, 10, 1]",1,37,0.733808191509849
863,263,17,"[40, 36, 7, 28, 22]",7,28,0.733808191509849
863,263,18,"[30, 35, 2, 18, 9]",9,18,0.733808191509849
864,264,1,"[35, 17, 11, 19, 31]",19,17,0.664754200787008
864,264,2,"[36, 40, 18, 6, 14]",18,6,0.664754200787008
864,264,3,"[28, 39, 32, 26, 12]",26,28,0.664754200787008
864,264,4,"[37, 4, 29, 33, 20]",33,4,0.664754200787008
864,264,5,"[22, 3, 27, 38, 15]",15,3,0.664754200787008
864,264,6,"[30, 23, 24, 10, 7]",30,10,0.664754200787008
864,264,7,"[25, 1, 21, 8, 34]",1,8,0.664754200787008
864,264,8,"[16, 31, 2, 13, 40]",2,40,0.664754200787008
864,264,9,"[32, 36, 6, 4, 26]",32,26,0.664754200787008
864,264,10,"[12, 22, 25, 29, 5]",5,25,0.664754200787008
864,264,11,"[20, 7, 9, 39, 3]",9,20,0.664754200787008
864,264,12,"[14, 30, 35, 37, 27]",30,14,0.664754200787008
864,264,13,"[5, 8, 13, 15, 23]",5,23,0.664754200787008
864,264,14,"[2, 11, 28, 16, 6]",2,6,0.664754200787008
864,264,15,"[38, 9, 21, 33, 19]",19,9,0.664754200787008
864,264,16,"[10, 17, 25, 18, 24]",10,24,0.664754200787008
864,264,17,"[26, 16, 20, 15, 34]",34,20,0.664754200787008
864,264,18,"[1, 33, 23, 31, 36]",1,31,0.664754200787008
865,265,1,"[12, 14, 38, 28, 9]",9,12,0.971967190580289
865,265,2,"[19, 16, 32, 18, 36]",16,18,0.971967190580289
865,265,3,"[24, 13, 21, 20, 30]",21,13,0.971967190580289
865,265,4,"[31, 3, 4, 7, 37]",3,37,0.971967190580289
865,265,5,"[33, 8, 2, 17, 10]",8,33,0.971967190580289
865,265,6,"[25, 11, 14, 40, 39]",14,39,0.971967190580289
865,265,7,"[23, 35, 16, 5, 22]",5,35,0.971967190580289
865,265,8,"[21, 27, 34, 19, 4]",4,27,0.971967190580289
865,265,9,"[20, 6, 1, 30, 37]",1,20,0.971967190580289
865,265,10,"[8, 26, 18, 29, 28]",8,26,0.971967190580289
865,265,11,"[15, 40, 12, 33, 24]",24,12,0.971967190580289
865,265,12,"[13, 25, 9, 3, 35]",3,13,0.971967190580289
865,265,13,"[17, 38, 23, 2, 32]",2,32,0.971967190580289
865,265,14,"[39, 34, 6, 27, 29]",6,39,0.971967190580289
865,265,15,"[5, 19, 14, 1, 7]",1,19,0.971967190580289
865,265,16,"[4, 15, 36, 25, 21]",4,36,0.971967190580289
865,265,17,"[27, 10, 26, 12, 11]",10,26,0.971967190580289
865,265,18,"[18, 31, 39, 22, 32]",22,39,0.971967190580289
866,266,1,"[18, 9, 33, 14, 15]",33,18,0.724568543335398
866,266,2,"[22, 24, 11, 28, 8]",8,28,0.724568543335398
866,266,3,"[35, 4, 26, 2, 13]",35,26,0.724568543335398
866,266,4,"[17, 21, 39, 5, 37]",37,21,0.724568543335398
866,266,5,"[40, 19, 32, 3, 15]",32,19,0.724568543335398
866,266,6,"[6, 23, 12, 1, 8]",8,23,0.724568543335398
866,266,7,"[9, 30, 31, 34, 38]",34,38,0.724568543335398
866,266,8,"[7, 18, 36, 13, 29]",36,29,0.724568543335398
866,266,9,"[32, 20, 10, 11, 14]",32,11,0.724568543335398
866,266,10,"[28, 4, 17, 16, 1]",17,28,0.724568543335398
866,266,11,"[39, 38, 29, 35, 2]",2,29,0.724568543335398
866,266,12,"[10, 21, 19, 6, 3]",3,19,0.724568543335398
866,266,13,"[33, 25, 28, 30, 27]",33,28,0.724568543335398
866,266,14,"[37, 14, 31, 8, 38]",31,38,0.724568543335398
866,266,15,"[34, 13, 22, 12, 3]",34,12,0.724568543335398
866,266,16,"[26, 24, 40, 21, 5]",5,26,0.724568543335398
866,266,17,"[18, 20, 23, 25, 16]",16,18,0.724568543335398
866,266,18,"[36, 15, 7, 27, 10]",10,7,0.724568543335398
867,267,1,"[1, 32, 5, 15, 29]",5,29,0.656384036745744
867,267,2,"[3, 30, 27, 16, 39]",16,30,0.656384036745744
867,267,3,"[4, 18, 35, 8, 19]",18,35,0.656384036745744
867,267,4,"[33, 34, 13, 20, 28]",20,28,0.656384036745744
867,267,5,"[11, 25, 24, 9, 31]",9,24,0.656384036745744
867,267,6,"[22, 7, 2, 37, 21]",22,7,0.656384036745744
867,267,7,"[38, 12, 10, 6, 40]",6,38,0.656384036745744
867,267,8,"[30, 29, 35, 32, 17]",32,35,0.656384036745744
867,267,9,"[8, 36, 3, 5, 20]",20,8,0.656384036745744
867,267,10,"[15, 14, 28, 2, 25]",15,28,0.656384036745744
867,267,11,"[23, 10, 34, 4, 9]",23,9,0.656384036745744
867,267,12,"[19, 22, 37, 26, 11]",22,26,0.656384036745744
867,267,13,"[13, 39, 1, 12, 18]",18,12,0.656384036745744
867,267,14,"[29, 33, 16, 21, 6]",6,29,0.656384036745744
867,267,15,"[24, 27, 38, 7, 31]",27,24,0.656384036745744
867,267,16,"[17, 26, 36, 14, 23]",23,26,0.656384036745744
867,267,17,"[32, 37, 8, 34, 40]",40,8,0.656384036745744
867,267,18,"[25, 5, 22, 39, 33]",22,25,0.656384036745744
868,268,1,"[29, 11, 34, 36, 2]",11,29,1.08589071216433
868,268,2,"[37, 6, 27, 9, 5]",6,27,1.08589071216433
868,268,3,"[31, 15, 35, 22, 23]",22,31,1.08589071216433
868,268,4,"[26, 1, 33, 25, 7]",1,26,1.08589071216433
868,268,5,"[21, 17, 3, 14, 12]",3,12,1.08589071216433
868,268,6,"[40, 28, 18, 32, 11]",11,28,1.08589071216433
868,268,7,"[24, 39, 6, 20, 4]",6,24,1.08589071216433
868,268,8,"[19, 38, 30, 8, 13]",8,19,1.08589071216433
868,268,9,"[10, 29, 9, 22, 16]",10,29,1.08589071216433
868,268,10,"[34, 3, 1, 37, 25]",3,34,1.08589071216433
868,268,11,"[2, 32, 21, 23, 27]",2,32,1.08589071216433
868,268,12,"[18, 20, 31, 10, 12]",10,18,1.08589071216433
868,268,13,"[38, 7, 17, 4, 28]",7,38,1.08589071216433
868,268,14,"[14, 5, 30, 13, 26]",5,26,1.08589071216433
868,268,15,"[15, 16, 8, 33, 12]",16,33,1.08589071216433
868,268,16,"[36, 1, 19, 24, 35]",1,36,1.08589071216433
868,268,17,"[31, 39, 40, 17, 29]",17,31,1.08589071216433
868,268,18,"[30, 6, 15, 23, 11]",6,30,1.08589071216433
869,269,1,"[20, 23, 29, 24, 28]",29,23,0.88246624313761
869,269,2,"[9, 2, 26, 39, 18]",9,18,0.88246624313761
869,269,3,"[27, 13, 14, 19, 17]",27,19,0.88246624313761
869,269,4,"[36, 37, 25, 38, 16]",16,36,0.88246624313761
869,269,5,"[7, 35, 5, 6, 34]",6,34,0.88246624313761
869,269,6,"[3, 33, 32, 31, 10]",10,31,0.88246624313761
869,269,7,"[30, 22, 4, 1, 21]",22,30,0.88246624313761
869,269,8,"[11, 8, 19, 28, 39]",11,19,0.88246624313761
869,269,9,"[2, 12, 15, 37, 24]",15,12,0.88246624313761
869,269,10,"[27, 3, 11, 35, 40]",27,35,0.88246624313761
869,269,11,"[38, 18, 36, 30, 34]",36,18,0.88246624313761
869,269,12,"[21, 31, 20, 5, 17]",5,31,0.88246624313761
869,269,13,"[35, 9, 12, 25, 32]",9,32,0.88246624313761
869,269,14,"[6, 40, 7, 23, 22]",6,23,0.88246624313761
869,269,15,"[8, 10, 14, 29, 4]",14,29,0.88246624313761
869,269,16,"[16, 13, 24, 26, 32]",16,26,0.88246624313761
869,269,17,"[1, 19, 9, 7, 33]",9,19,0.88246624313761
869,269,18,"[4, 36, 39, 31, 15]",15,31,0.88246624313761
870,270,1,"[17, 29, 27, 18, 15]",15,29,0.855074241522319
870,270,2,"[31, 8, 38, 26, 6]",6,26,0.855074241522319
870,270,3,"[5, 10, 3, 28, 2]",5,28,0.855074241522319
870,270,4,"[9, 21, 13, 4, 36]",4,9,0.855074241522319
870,270,5,"[7, 23, 39, 12, 19]",39,23,0.855074241522319
870,270,6,"[22, 11, 24, 17, 20]",22,24,0.855074241522319
870,270,7,"[14, 2, 34, 1, 26]",14,26,0.855074241522319
870,270,8,"[35, 33, 37, 40, 21]",21,37,0.855074241522319
870,270,9,"[28, 31, 13, 32, 6]",6,28,0.855074241522319
870,270,10,"[29, 30, 7, 11, 25]",7,25,0.855074241522319
870,270,11,"[1, 38, 20, 27, 19]",1,27,0.855074241522319
870,270,12,"[24, 34, 15, 3, 16]",16,24,0.855074241522319
870,270,13,"[23, 10, 37, 18, 35]",10,23,0.855074241522319
870,270,14,"[12, 4, 5, 32, 30]",5,30,0.855074241522319
870,270,15,"[6, 19, 25, 22, 14]",6,19,0.855074241522319
870,270,16,"[16, 40, 9, 27, 8]",16,27,0.855074241522319
870,270,17,"[10, 21, 38, 36, 39]",10,38,0.855074241522319
870,270,18,"[33, 20, 4, 11, 2]",2,33,0.855074241522319
871,271,1,"[15, 20, 10, 35, 38]",15,35,1.26534043612892
871,271,2,"[2, 8, 21, 30, 22]",8,22,1.26534043612892
871,271,3,"[28, 39, 1, 3, 23]",28,39,1.26534043612892
871,271,4,"[4, 26, 11, 5, 27]",5,11,1.26534043612892
871,271,5,"[14, 36, 29, 24, 35]",36,14,1.26534043612892
871,271,6,"[17, 15, 7, 9, 13]",13,15,1.26534043612892
871,271,7,"[34, 12, 25, 40, 20]",40,12,1.26534043612892
871,271,8,"[19, 6, 16, 10, 2]",6,16,1.26534043612892
871,271,9,"[8, 32, 31, 21, 1]",21,8,1.26534043612892
871,271,10,"[4, 28, 22, 14, 18]",28,4,1.26534043612892
871,271,11,"[5, 23, 33, 40, 13]",40,23,1.26534043612892
871,271,12,"[26, 16, 30, 37, 7]",37,16,1.26534043612892
871,271,13,"[36, 31, 12, 19, 3]",19,36,1.26534043612892
871,271,14,"[25, 35, 6, 29, 27]",35,29,1.26534043612892
871,271,15,"[32, 24, 17, 39, 34]",17,24,1.26534043612892
871,271,16,"[37, 11, 18, 38, 33]",38,37,1.26534043612892
871,271,17,"[19, 9, 29, 26, 20]",9,26,1.26534043612892
871,271,18,"[3, 22, 32, 33, 4]",22,33,1.26534043612892
872,272,1,"[1, 30, 40, 17, 10]",10,30,0.564169158438105
872,272,2,"[33, 29, 28, 31, 7]",28,7,0.564169158438105
872,272,3,"[20, 2, 27, 36, 37]",37,36,0.564169158438105
872,272,4,"[39, 5, 15, 25, 8]",5,25,0.564169158438105
872,272,5,"[23, 34, 19, 4, 24]",34,19,0.564169158438105
872,272,6,"[11, 14, 16, 12, 21]",14,21,0.564169158438105
872,272,7,"[18, 6, 9, 3, 30]",6,18,0.564169158438105
872,272,8,"[38, 26, 35, 13, 22]",38,26,0.564169158438105
872,272,9,"[32, 27, 8, 24, 33]",8,24,0.564169158438105
872,272,10,"[21, 25, 10, 28, 5]",10,28,0.564169158438105
872,272,11,"[34, 37, 14, 23, 31]",34,37,0.564169158438105
872,272,12,"[40, 39, 26, 36, 9]",9,26,0.564169158438105
872,272,13,"[12, 17, 2, 38, 3]",3,38,0.564169158438105
872,272,14,"[13, 1, 11, 15, 6]",6,13,0.564169158438105
872,272,15,"[20, 19, 32, 22, 18]",22,18,0.564169158438105
872,272,16,"[28, 7, 4, 16, 35]",16,35,0.564169158438105
872,272,17,"[29, 9, 5, 2, 1]",9,29,0.564169158438105
872,272,18,"[30, 32, 23, 25, 36]",30,36,0.564169158438105
873,273,1,"[37, 15, 6, 32, 4]",6,37,0.733808191509849
873,273,2,"[9, 22, 17, 27, 23]",17,27,0.733808191509849
873,273,3,"[35, 34, 5, 11, 31]",5,31,0.733808191509849
873,273,4,"[16, 4, 1, 38, 12]",16,12,0.733808191509849
873,273,5,"[24, 3, 21, 18, 40]",3,24,0.733808191509849
873,273,6,"[6, 33, 36, 17, 26]",6,26,0.733808191509849
873,273,7,"[13, 12, 37, 8, 29]",8,13,0.733808191509849
873,273,8,"[15, 28, 30, 19, 2]",2,28,0.733808191509849
873,273,9,"[22, 13, 39, 20, 16]",16,13,0.733808191509849
873,273,10,"[10, 1, 33, 27, 35]",10,27,0.733808191509849
873,273,11,"[26, 21, 18, 34, 7]",7,26,0.733808191509849
873,273,12,"[2, 36, 23, 11, 5]",2,36,0.733808191509849
873,273,13,"[8, 6, 3, 20, 14]",3,20,0.733808191509849
873,273,14,"[25, 40, 31, 4, 19]",19,25,0.733808191509849
873,273,15,"[24, 37, 38, 9, 28]",9,28,0.733808191509849
873,273,16,"[23, 29, 12, 15, 21]",15,29,0.733808191509849
873,273,17,"[39, 14, 10, 7, 32]",10,39,0.733808191509849
873,273,18,"[13, 25, 2, 30, 24]",2,13,0.733808191509849
874,274,1,"[3, 17, 37, 19, 25]",19,25,3.26434922293851
874,274,2,"[40, 5, 16, 10, 24]",10,40,3.26434922293851
874,274,3,"[12, 22, 14, 33, 30]",22,12,3.26434922293851
874,274,4,"[32, 21, 20, 34, 9]",9,32,3.26434922293851
874,274,5,"[39, 7, 17, 35, 2]",17,35,3.26434922293851
874,274,6,"[23, 25, 26, 8, 10]",10,23,3.26434922293851
874,274,7,"[27, 24, 28, 1, 36]",27,36,3.26434922293851
874,274,8,"[5, 18, 15, 14, 37]",5,18,3.26434922293851
874,274,9,"[33, 19, 34, 39, 6]",6,33,3.26434922293851
874,274,10,"[40, 26, 3, 2, 31]",40,26,3.26434922293851
874,274,11,"[4, 27, 13, 21, 38]",4,13,3.26434922293851
874,274,12,"[11, 15, 22, 36, 8]",8,36,3.26434922293851
874,274,13,"[12, 35, 20, 28, 23]",28,12,3.26434922293851
874,274,14,"[34, 13, 38, 29, 40]",40,34,3.26434922293851
874,274,15,"[7, 9, 32, 3, 11]",9,32,3.26434922293851
874,274,16,"[31, 16, 8, 18, 17]",8,31,3.26434922293851
874,274,17,"[27, 30, 12, 6, 39]",6,30,3.26434922293851
874,274,18,"[29, 1, 4, 22, 14]",4,22,3.26434922293851
875,275,1,"[1, 3, 21, 6, 34]",6,1,0.855074241522319
875,275,2,"[36, 14, 27, 33, 19]",14,19,0.855074241522319
875,275,3,"[28, 38, 16, 17, 11]",16,28,0.855074241522319
875,275,4,"[30, 31, 22, 37, 40]",22,30,0.855074241522319
875,275,5,"[2, 18, 25, 1, 39]",2,25,0.855074241522319
875,275,6,"[20, 8, 7, 9, 36]",9,7,0.855074241522319
875,275,7,"[21, 35, 33, 29, 3]",3,29,0.855074241522319
875,275,8,"[28, 40, 26, 15, 14]",40,28,0.855074241522319
875,275,9,"[5, 38, 32, 23, 4]",5,38,0.855074241522319
875,275,10,"[22, 10, 24, 6, 19]",10,24,0.855074241522319
875,275,11,"[26, 12, 25, 31, 27]",12,26,0.855074241522319
875,275,12,"[16, 37, 13, 39, 9]",9,37,0.855074241522319
875,275,13,"[17, 34, 8, 35, 22]",8,35,0.855074241522319
875,275,14,"[15, 32, 23, 2, 1]",2,23,0.855074241522319
875,275,15,"[11, 4, 29, 30, 20]",4,29,0.855074241522319
875,275,16,"[38, 12, 24, 7, 5]",7,24,0.855074241522319
875,275,17,"[10, 27, 18, 13, 34]",10,27,0.855074241522319
875,275,18,"[19, 21, 40, 16, 23]",16,23,0.855074241522319
876,276,1,"[20, 34, 36, 16, 5]",5,36,0.664754200787008
876,276,2,"[7, 24, 30, 15, 3]",3,15,0.664754200787008
876,276,3,"[13, 11, 10, 17, 32]",17,13,0.664754200787008
876,276,4,"[14, 2, 40, 20, 38]",2,14,0.664754200787008
876,276,5,"[6, 23, 24, 26, 18]",6,26,0.664754200787008
876,276,6,"[37, 27, 35, 21, 15]",21,35,0.664754200787008
876,276,7,"[25, 16, 22, 3, 29]",3,29,0.664754200787008
